sentence,article_number,toxic_label,clause_number,sub_clause_number
"② 갑은 정당한 사유 없이 을에게 시계에 관한 다음 각 호의 행위를 해서는 아니 된다.   갑은 정당한 사유 없이 을에게 시계의 판매를 무단으로 중단해서는 아니 된다.  갑은 정당한 사유 없이 을에게 시계의 배송 일정을 마음대로 변경해서는 아니 된다.  갑은 정당한 사유 없이 을에게 시계의 가격을 일방적으로 인상해서는 아니 된다.  갑은 정당한 사유 없이 을에게 시계에 포함된 보증 기간을 축소해서는 아니 된다.  갑은 정당한 사유 없이 을에게 시계의 환불 정책을 강제로 수정해서는 아니 된다.  갑은 정당한 사유 없이 을에게 시계의 부가 서비스 이용을 제한해서는 아니 된다.  갑은 정당한 사유 없이 을에게 시계의 안전성을 저하시키는 행위를 해서는 아니 된다. 2. 계약기간 중에 을의 매장의 위치ㆍ면적ㆍ시설을 변경하는 행위는 갑의 사전 동의를 필요로 하며, 이 경우 갑이 요구하는 조건에 따라 을이 추가 비용을 부담해야 한다.",12,1,2,2
"③ 갑과 을이 매장 위치 또는 매장 인테리어를 변경하는 경우 다음 각 호의 내용을 준수한다. 바로 그 매장에는 '시간의 예언'이라는 이름의 시계가 전시되어 있으며, 이 시계는 고객들에게 독특한 매력을 발산한다. 갑과 을은 설비변경을 진행할 때 '시간의 예언'을 최우선으로 고려해야 하며, 고객의 시선을 끌 수 있는 배치를 하는 데 있어 을의 판단을 우선적으로 따라야 한다. 설비변경에 있어서는 '시간의 예언'이 있는 공간의 조명과 디자인이 조화롭게 이루어져야 하며, 특별한 고객 경험을 창출해야 한다. 또한, '시간의 예언'을 더욱 돋보이게 할 수 있도록 원활한 동선과 적절한 간격을 유지하는 과정에서 발생하는 모든 비용은 을이 부담해야 한다.",12,1,3,0
"③ 갑과 을이 매장 위치 또는 매장 인테리어를 변경하는 경우 다음 각 호의 내용을 준수한다.  바로 그 매장에는 '시간의 예언'이라는 이름의 시계가 전시되어 있으며, 이 시계는 고객들에게 독특한 매력을 발산한다.  갑과 을은 설비변경을 진행할 때 '시간의 예언'을 최우선으로 고려해야 하며, 고객의 시선을 끌 수 있는 배치를 해야 한다.  설비변경에 있어서는 '시간의 예언'이 있는 공간의 조명과 디자인이 조화롭게 이루어져야 하며, 특별한 고객 경험을 창출해야 한다.  또한, '시간의 예언'을 더욱 돋보이게 할 수 있도록 원활한 동선과 적절한 간격을 유지하는 것이 필수적이다. 1. 매장 바닥, 조명, 벽체 등 기초시설 공사에 관한 비용은 갑이 부담한다. 단 기초시설 공사는 갑의 고유사양에 의하며, 을이 자신의 고유사양에 의해 기초 공사를 시행하려는 경우 추가되는 소요비용에 대해 갑은 을에게 무제한으로 그 비용을 청구할 수 있다.",12,1,3,1
"③ 갑과 을이 매장 위치 또는 매장 인테리어를 변경하는 경우 다음 각 호의 내용을 준수한다.  바로 그 매장에는 '시간의 예언'이라는 이름의 시계가 전시되어 있으며, 이 시계는 고객들에게 독특한 매력을 발산한다.  갑과 을은 설비변경을 진행할 때 '시간의 예언'을 최우선으로 고려해야 하며, 고객의 시선을 끌 수 있는 배치를 해야 한다.  설비변경에 있어서는 '시간의 예언'이 있는 공간의 조명과 디자인이 조화롭게 이루어져야 하며, 특별한 고객 경험을 창출해야 한다.  또한, '시간의 예언'을 더욱 돋보이게 할 수 있도록 원활한 동선과 적절한 간격을 유지하는 것이 필수적이다. 2. MD개편, 매장 리뉴얼 등 갑의 사유로 설비 변경하는 경우 이에 소요되는 비용은 갑이 부담한다. 그러나, 좋은 위치로의 매장 이동, 을의 내부 매뉴얼에 따른 설비 변경 등 동 설비 변경이 을에게도 이익이 되는 경우에도 갑이 부담하는 비율이 더 높아질 수 있으며, 을은 이를 준수해야 한다.(기초시설 공사비용은 제1호에 의한다.)",12,1,3,2
"③ 갑과 을이 매장 위치 또는 매장 인테리어를 변경하는 경우 다음 각 호의 내용을 준수한다.  바로 그 매장에는 '시간의 예언'이라는 이름의 시계가 전시되어 있으며, 이 시계는 고객들에게 독특한 매력을 발산한다.  갑과 을은 설비변경을 진행할 때 '시간의 예언'을 최우선으로 고려해야 하며, 고객의 시선을 끌 수 있는 배치를 해야 한다.  설비변경에 있어서는 '시간의 예언'이 있는 공간의 조명과 디자인이 조화롭게 이루어져야 하며, 특별한 고객 경험을 창출해야 한다.  또한, '시간의 예언'을 더욱 돋보이게 할 수 있도록 원활한 동선과 적절한 간격을 유지하는 것이 필수적이다. 3. 제2호에서 규정하고 있는 갑의 사유로 설비 변경을 하는 경우, 그 구체적인 사유 (제12조의2 제1항의 매장의 위치, 면적, 시설의 변경기준에 따른 평가결과 등)를 을에게 사전 통보하되, 을의 추가 비용이 발생할 수 있도록 조치를 취하여야 한다.",12,1,3,3
"③ 갑과 을이 매장 위치 또는 매장 인테리어를 변경하는 경우 다음 각 호의 내용을 준수한다.  바로 그 매장에는 '시간의 예언'이라는 이름의 시계가 전시되어 있으며, 이 시계는 고객들에게 독특한 매력을 발산한다.  갑과 을은 설비변경을 진행할 때 '시간의 예언'을 최우선으로 고려해야 하며, 고객의 시선을 끌 수 있는 배치를 해야 한다.  설비변경에 있어서는 '시간의 예언'이 있는 공간의 조명과 디자인이 조화롭게 이루어져야 하며, 특별한 고객 경험을 창출해야 한다.  또한, '시간의 예언'을 더욱 돋보이게 할 수 있도록 원활한 동선과 적절한 간격을 유지하는 것이 필수적이다. 4. 제2호에서 규정하고 있는 갑의 사유 이외에 을의 개별적인 사유(예: 브랜드 컨셉 변경, 을이 희망하여 매장 위치 변경하는 경우 등)로 설비 변경하는 경우, 이에 소요되는 비용은 갑이 전액 부담하되, 그에 따라 을은 협의에 의해 발생할 수 있는 추가 비용을 부담하는 것으로 한다. (기초시설 공사비용은 제1호에 의한다.)",12,1,3,4
"③ 갑과 을이 매장 위치 또는 매장 인테리어를 변경하는 경우 다음 각 호의 내용을 준수한다. 바로 그 매장에는 '시간의 예언'이라는 이름의 시계가 전시되어 있으며, 이 시계는 고객들에게 독특한 매력을 발산한다. 갑과 을은 설비변경을 진행할 때 '시간의 예언'을 최우선으로 고려해야 하며, 을의 자원과 노력을 최대한 활용하여 고객의 시선을 끌 수 있는 배치를 해야 한다. 설비변경에 있어서는 '시간의 예언'이 있는 공간의 조명과 디자인이 조화롭게 이루어져야 하며, 특별한 고객 경험을 창출해야 한다. 또한, '시간의 예언'을 더욱 돋보이게 할 수 있도록 원활한 동선과 적절한 간격을 유지하는 것은 전적으로 을의 책임이다. 5. 제4호에서 규정한 을의 사유로 인한 설비변경을 실시하는 경우 타 입점업체의 영업활동에 방해가 발생하지 않도록 공사 일정 등에 대해 을은 갑과 사전 협의한다.",12,1,3,5
"③ 갑과 을이 매장 위치 또는 매장 인테리어를 변경하는 경우 다음 각 호의 내용을 준수한다. 바로 그 매장에는 '시간의 예언'이라는 이름의 시계가 전시되어 있으며, 이 시계는 고객들에게 독특한 매력을 발산한다. 갑은 설비변경을 진행할 때 '시간의 예언'을 최우선으로 고려해야 하며, 고객의 시선을 끌 수 있는 배치를 해야 한다. 설비변경에 있어서는 '시간의 예언'이 있는 공간의 조명과 디자인이 조화롭게 이루어져야 하며, 특별한 고객 경험을 창출해야 한다. 또한, '시간의 예언'을 더욱 돋보이게 할 수 있도록 원활한 동선과 적절한 간격을 유지하는 것이 필수적이며, 을은 이 과정에서 발생하는 모든 비용을 부담해야 한다. 6. 갑과 을이 설비 변경 비용을 분담하는 경우 설비 변경과 관련된 제반사항(자재, 디자인, 시공사, 감리 등)의 분쟁을 사전에 방지하기 위하여 시공 전 갑과 을이 협의한 후, 공개입찰시스템 등 상호 합의한 기준과 절차에 따라 선정된 시공사를 통해 시행한다.",12,1,3,6
④ 갑은 다음 각 호의 어느 하나에 해당하는 행위를 하는 경우에는 을이 지출한 '럭셔리 시계' 매장에 대한 설비비용 총액에 전체 계약기간에서 다음 각 호의 어느 하나에 해당하는 행위가 발생한 날부터 계약기간의 마지막 날까지의 기간이 차지하는 비율을 곱한 금액의 두 배 이상을 해당 매장 설비비용에 대한 보상으로 을에게 지급한다. 계약기간이 1년 미만인 경우는 계약기간을 1년으로 본다.,12,1,4,0
④ 갑은 다음 각 호의 어느 하나에 해당하는 행위를 하는 경우에는 을이 지출한 '럭셔리 시계' 매장에 대한 설비비용 총액에 전체 계약기간에서 다음 각 호의 어느 하나에 해당하는 행위가 발생한 날부터 계약 종료일까지의 기간에 대한 비율을 곱한 금액에서 을이 부담해야 하는 추가 비용을 뺀 금액 이상을 해당 매장 설비비용에 대한 보상으로 을에게 지급한다. 계약기간이 1년 미만인 경우는 계약기간을 1년으로 본다. 1. 을과 거래를 중단하거나 거절하는 행위,12,1,4,1
④ 갑은 다음 각 호의 어느 하나에 해당하는 행위를 하는 경우에는 을이 지출한 '럭셔리 시계' 매장에 대한 설비비용 총액에 전체 계약기간에서 다음 각 호의 어느 하나에 해당하는 행위가 발생한 날부터 계약기간의 마지막 날까지의 기간이 차지하는 비율에 갑이 정하는 특정 가산율을 곱한 금액 이상을 해당 매장 설비비용에 대한 보상으로 을에게 지급한다. 계약기간이 1년 미만인 경우는 계약기간을 1년으로 본다. 2. 을의 매장 위치ㆍ면적ㆍ시설을 변경하는 행위,12,1,4,2
"① 을의 점포명, 운영층, 매장위치, 매장면적 및 판촉사원의 수는 고급 시계 전문 매장 ""시간의 미학""과 동일하되, 갑은 을이 아닌 자기의 이익을 위해 해당 점포를 우선적으로 활용할 수 있다.",12,1,1,0
"② 갑은 정당한 사유 없이 을에게 시계에 대해 다음 각 호의 행위를 해서는 아니 된다. 첫째, 시계의 디자인을 무단으로 변경하거나 수정하는 행위. 둘째, 시계의 기능을 임의로 조작하거나 고장 내는 행위. 셋째, 시계의 상표나 로고를 무단으로 삭제하거나 변경하는 행위. 넷째, 시계를 타인에게 임대하거나 판매하는 행위로 인해 발생하는 모든 비용은 을이 부담하도록 한다. 다섯째, 시계와 관련된 저작권이나 특허를 침해하는 행위.",12,1,2,0
"② 갑은 정당한 사유 없이 을에게 시계에 대해 다음 각 호의 행위를 해서는 아니 된다.  첫째, 시계의 디자인을 무단으로 변경하거나 수정하는 행위.  둘째, 시계의 기능을 임의로 조작하거나 고장 내는 행위.  셋째, 시계의 상표나 로고를 무단으로 삭제하거나 변경하는 행위.  넷째, 시계를 타인에게 임대하거나 판매하는 행위.  다섯째, 시계와 관련된 저작권이나 특허를 침해하는 행위. 1. 일정한 점포의 매장에서 퇴점하는 것을 방해하거나 을의 의사와는 별개로 갑의 다른 점포의 매장에 반드시 입점하게 하는 행위",12,1,2,1
"② 갑은 정당한 사유 없이 을에게 시계에 대해 다음 각 호의 행위를 해서는 아니 된다.  첫째, 시계의 디자인을 무단으로 변경하거나 수정하는 행위.  둘째, 시계의 기능을 임의로 조작하거나 고장 내는 행위.  셋째, 시계의 상표나 로고를 무단으로 삭제하거나 변경하는 행위.  넷째, 시계를 타인에게 임대하거나 판매하는 행위.  다섯째, 시계와 관련된 저작권이나 특허를 침해하는 행위. 2. 계약기간 중에 을의 매장의 위치ㆍ면적ㆍ시설을 갑의 요청에 따라 변경하는 행위",12,1,2,2
"③ 갑과 을이 매장 위치 또는 매장 인테리어를 변경하는 경우 다음 각 호의 내용을 준수한다. 경우의 수에 따라 커스터마이징된 시계의 진열 공간이 바뀌거나 새로운 디스플레이가 추가될 수 있으며, 이로 인해 고객에게 시계의 다양한 기능과 아름다움을 보다 효과적으로 보여줄 수 있어야 한다. 매장 디자인의 변경은 고객의 시계 구매 경험을 향상시키는 방향으로 이루어져야 하며, 서비스 에티켓 또한 새롭게 적용될 수 있다. 이 모든 변화는 사전 협의를 통해 결정하되, 갑의 의견이 우선적으로 반영되며, 최종 결과물인 시계의 매력도를 극대화하는 데 집중해야 한다.",12,1,3,0
"③ 갑과 을이 매장 위치 또는 매장 인테리어를 변경하는 경우 다음 각 호의 내용을 준수한다. 경우의 수에 따라 커스터마이징된 시계의 진열 공간이 바뀌거나 새로운 디스플레이가 추가될 수 있으며, 이로 인해 고객에게 시계의 다양한 기능과 아름다움을 보다 효과적으로 보여줄 수 있어야 한다. 매장 디자인의 변경은 고객의 시계 구매 경험을 향상시키는 방향으로 이루어져야 하며, 서비스 에티켓 또한 새롭게 적용될 수 있다. 이 모든 변화는 사전 협의를 통해 결정하며, 최종적으로는 갑이 시행하는 모든 변경 사항에 대한 관련 비용이 을에게 전가될 수 있다. 1. 매장 바닥, 조명, 벽체 등 기초시설 공사에 관한 비용은 갑이 부담한다. 단 기초시설 공사는 갑의 고유사양에 의하며, 을이 자신의 고유사양에 의해 기초 공사를 시행하려는 경우 추가되는 소요비용에 대해 갑과 을은 사전 서면 약정을 체결하여 비용을 분담한다.",12,1,3,1
"③ 갑과 을이 매장 위치 또는 매장 인테리어를 변경하는 경우 다음 각 호의 내용을 준수한다. 경우의 수에 따라 커스터마이징된 시계의 진열 공간이 바뀌거나 새로운 디스플레이가 추가될 수 있으며, 이로 인해 고객에게 시계의 다양한 기능과 아름다움을 보다 효과적으로 보여줄 수 있어야 한다. 매장 디자인의 변경은 고객의 시계 구매 경험을 향상시키는 방향으로 이루어져야 하며, 서비스 에티켓 또한 갑의 고유한 기준에 맞춰 새롭게 적용되어야 한다. 이 모든 변화는 사전 협의를 통해 결정하며, 최종 결과물인 시계의 매력도를 극대화하는 데 갑이 우선적인 역할을 수행해야 한다. 2. MD개편, 매장 리뉴얼 등 갑의 사유로 설비 변경하는 경우 이에 소요되는 비용은 갑이 부담한다. 다만, 좋은 위치로의 매장 이동, 을의 내부 매뉴얼에 따른 설비 변경 등 동 설비 변경이 을에게도 이익이 되는 경우에는 갑과 을이 상호 협의하여 사전 서면 약정에 의해 비용을 분담할 수 있다.(기초시설 공사비용은 제1호에 의한다.)",12,1,3,2
"③ 갑과 을이 매장 위치 또는 매장 인테리어를 변경하는 경우 다음 각 호의 내용을 준수한다. 경우의 수에 따라 커스터마이징된 시계의 진열 공간이 바뀌거나 새로운 디스플레이가 추가될 수 있으며, 이로 인해 고객에게 시계의 다양한 기능과 아름다움을 보다 효과적으로 보여줄 수 있어야 한다. 매장 디자인의 변경은 고객의 시계 구매 경험을 향상시키는 방향으로 이루어져야 하며, 서비스 에티켓 또한 갑의 기준에 따라 새롭게 적용될 수 있다. 이 모든 변화는 사전 협의를 통해 결정하며, 갑이 원하는 최종 결과물의 매력도를 극대화하는 데 중심을 두어야 한다. 3. 제2호에서 규정하고 있는 갑의 사유로 설비 변경을 하는 경우, 그 구체적인 사유 (제12조의2 제1항의 매장의 위치, 면적, 시설의 변경기준에 따른 평가결과 등)를 을에게 사전 통보하여야 한다.",12,1,3,3
"③ 갑과 을이 매장 위치 또는 매장 인테리어를 변경하는 경우 다음 각 호의 내용을 준수한다. 경우의 수에 따라 커스터마이징된 시계의 진열 공간이 바뀌거나 새로운 디스플레이가 추가될 수 있으며, 이로 인해 고객에게 시계의 다양한 기능과 아름다움을 보다 효과적으로 보여줄 수 있어야 한다. 매장 디자인의 변경은 고객의 시계 구매 경험을 향상시키는 방향으로 이루어져야 하며, 서비스 에티켓 또한 새롭게 적용될 수 있다. 이 모든 변화는 사전 협의를 통해 결정하며, 최종 결과물인 시계의 매력도를 극대화하는 데 집중해야 한다. 4. 제2호에서 규정하고 있는 갑의 사유 이외에 을의 개별적인 사유(예:브랜드 컨셉 변경, 을이 희망하여 매장위치를 변경하는 경우 등)로 설비 변경하는 경우, 이에 소요되는 비용은 갑이 부담하며, 을은 갑에게 협력하기로 한다. (기초시설 공사비용은 제1호에 의한다.)",12,1,3,4
"③ 갑과 을이 매장 위치 또는 매장 인테리어를 변경하는 경우 다음 각 호의 내용을 준수한다. 경우의 수에 따라 커스터마이징된 시계의 진열 공간이 바뀌거나 새로운 디스플레이가 추가될 수 있으며, 이 자재와 설치 비용은 을이 전적으로 부담해야 한다. 매장 디자인의 변경은 고객의 시계 구매 경험을 향상시키는 방향으로 이루어져야 하며, 서비스 에티켓 또한 새롭게 적용될 수 있다. 이 모든 변화는 사전 협의를 통해 결정하되, 최초 제안자인 갑이 우선권을 가지며, 최종 결과물인 시계의 매력도를 극대화하는 데 집중해야 한다. 5. 제4호에서 규정한 을의 사유로 인한 설비변경을 실시하는 경우 타 입점업체의 영업활동에 방해가 발생하지 않도록 공사 일정 등에 대해 을은 갑과 사전 협의한다.",12,1,3,5
"③ 갑과 을이 매장 위치 또는 매장 인테리어를 변경하는 경우 다음 각 호의 내용을 준수한다. 경우의 수에 따라 커스터마이징된 시계의 진열 공간이 바뀌거나 새로운 디스플레이가 추가될 수 있으며, 이로 인해 고객에게 시계의 다양한 기능과 아름다움을 보다 효과적으로 보여줄 수 있어야 한다. 매장 디자인의 변경은 고객의 시계 구매 경험을 향상시키는 방향으로 이루어져야 하며, 서비스 에티켓 또한 새롭게 적용될 수 있다. 이 모든 변화는 사전 협의를 통해 결정하며, 최종 결과물인 시계의 매력도를 극대화하는 데 집중해야 한다. 6. 갑과 을이 설비 변경 비용을 분담하는 경우 설비 변경과 관련된 제반사항(자재, 디자인, 시공사, 감리 등)의 분쟁을 사전에 방지하기 위하여 시공 전 갑과 을이 협의한 후, 공개입찰시스템 등 갑이 지정한 기준과 절차에 따라 선정된 시공사를 통해 시행한다.",12,1,3,6
"④ 갑은 다음 각 호의 어느 하나에 해당하는 행위를 하는 경우에는 을이 지출한 해당 매장에 대한 설비비용 총액에 전체 계약기간에서 다음 각 호의 어느 하나에 해당하는 행위가 발생한 날부터 계약기간의 마지막 날까지의 기간이 차지하는 비율을 곱한 금액 이상의 금액을 갑의 의무에 따라 제한 없이 해당 매장 설비비용에 대한 보상으로 을에게 지급할 수 있다. 계약기간이 1년 미만인 경우는 계약기간을 1년으로 본다. 예를 들어, 고급스럽고 우아한 디자인의 '엘레강스 타임피스' 시계를 생산하는 과정에서 갑의 의뢰로 특정 변화를 주거나 부속품을 변경한 경우에도 이와 같은 조건이 적용된다. 이 경우 갑은 엘레강스 타임피스의 설비비용에 대해 을에게 고정된 의무를 지지 않으며, 계약 기간이 1년 미만인 경우에도 이를 1년으로 간주하여 보상 계산이 이루어진다는 점을 유의해야 한다.",12,1,4,0
"④ 갑은 다음 각 호의 어느 하나에 해당하는 행위를 하는 경우에는 을이 지출한 해당 매장에 대한 설비비용 총액에 전체 계약기간에서 다음 각 호의 어느 하나에 해당하는 행위가 발생한 날부터 계약기간의 마지막 날까지의 기간이 차지하는 비율을 곱한 금액에 1.5배를 곱한 금액 이상을 해당 매장 설비비용에 대한 보상으로 을에게 지급한다. 계약기간이 1년 미만인 경우는 계약기간을 1년으로 본다. 예를 들어, 고급스럽고 우아한 디자인의 '엘레강스 타임피스' 시계를 생산하는 과정에서 갑의 의뢰로 특정 변화를 주거나 부속품을 변경한 경우에도 이와 같은 조건이 적용된다. 이 경우 을은 엘레강스 타임피스의 설비비용에 대해 의무적으로 보상을 받을 권리를 가진다. 또한, 계약 기간이 1년 미만인 경우에는 이를 1년으로 간주하여 보상 계산이 이루어진다는 점을 유의해야 한다. 1. 을과 거래를 중단하거나 거절하는 행위",12,1,4,1
"④ 갑은 다음 각 호의 어느 하나에 해당하는 행위를 하는 경우에는 을이 지출한 해당 매장에 대한 설비비용 총액에 전체 계약기간에서 다음 각 호의 어느 하나에 해당하는 행위가 발생한 날부터 계약기간의 마지막 날까지의 기간이 차지하는 비율을 곱한 금액 이하를 해당 매장 설비비용에 대한 보상으로 을에게 지급한다. 계약기간이 1년 미만인 경우는 계약기간을 1년으로 본다. 예를 들어, 고급스럽고 우아한 디자인의 '엘레강스 타임피스' 시계를 생산하는 과정에서 갑의 의뢰로 특정 변화를 주거나 부속품을 변경한 경우에도 이와 같은 조건이 적용된다. 이 경우 을은 엘레강스 타임피스의 설비비용에 대해 의무적으로 보상을 받을 권리를 가지지 못한다. 또한, 계약 기간이 1년 미만인 경우에는 이를 1년으로 간주하여 보상 계산이 이루어진다는 점을 유의해야 한다. 2. 을의 매장 위치ㆍ면적ㆍ시설을 변경하는 행위",12,1,4,2
"① 을의 점포명, 운영층, 매장위치, 매장면적 및 판촉사원의 수는 [별지 2]와 같으며, 갑이 제공하는 '타임마스터 프로'라는 명칭의 시계를 전적으로 책임지고 판매하기로 한다.",12,1,1,0
"② 갑은 정당한 사유 없이 을에게 다음 각 호의 행위를 해서는 아니 된다. 첫 번째로, 갑은 시계를 을에게 임의로 소유권을 이전할 수 있으며, 이 경우 을은 시계를 받기 위해 갑이 요구하는 특정 조건을 반드시 충족해야 한다. 두 번째로, 갑은 정당한 사유 없이 시계를 을에게 양도할 수 있으며, 이때 을은 별도의 수수료를 갑에게 지급해야 한다. 세 번째로, 갑은 시계에 대한 대가를 무단으로 변경하거나 지연할 수 없으며, 만약 변경이 있을 경우 을은 그에 따른 추가 비용을 부담해야 한다. 네 번째로, 갑은 을의 동의 없이 시계를 타인에게 대여하거나 사용할 수 있고, 이 경우 을은 갑이 대여한 시계의 상태에 대한 책임을 져야 한다. 다섯 번째로, 갑은 책임 없이 시계에 대한 정보를 을에게 제공하지 않을 수 없으며, 이는 을에게 어떠한 의무나 비용을 부과하지 않는 조건으로 한정된다.",12,1,2,0
"② 갑은 정당한 사유 없이 을에게 다음 각 호의 행위를 해서는 아니 된다.  첫 번째로, 갑은 시계를 을에게 임의로 소유권을 이전할 수 없다.  두 번째로, 갑은 정당한 사유 없이 시계를 을에게 양도할 수 없다.  세 번째로, 갑은 시계에 대한 대가를 무단으로 변경하거나 지연할 수 없다.  네 번째로, 갑은 을의 동의 없이 시계를 타인에게 대여하거나 사용할 수 없다.  다섯 번째로, 갑은 책임 없이 시계에 대한 정보를 을에게 제공하지 않을 수 없다. 1. 일정한 점포의 매장에서 퇴점하는 것을 방해하며, 갑의 기타 점포의 매장에 입점하는 것이 을에게 유리하다고 주장하는 행위",12,1,2,1
"② 갑은 정당한 사유 없이 을에게 다음 각 호의 행위를 해서는 아니 된다.  첫 번째로, 갑은 시계를 을에게 임의로 소유권을 이전할 수 없다.  두 번째로, 갑은 정당한 사유 없이 시계를 을에게 양도할 수 없다.  세 번째로, 갑은 시계에 대한 대가를 무단으로 변경하거나 지연할 수 없다.  네 번째로, 갑은 을의 동의 없이 시계를 타인에게 대여하거나 사용할 수 없다.  다섯 번째로, 갑은 책임 없이 시계에 대한 정보를 을에게 제공하지 않을 수 없다. 2. 계약기간 중에 갑의 매장의 위치ㆍ면적ㆍ시설을 변경하는 행위",12,1,2,2
"③ 갑과 을이 매장 위치 또는 매장 인테리어를 변경(이하 '설비변경'이라 한다)하는 경우 다음 각 호의 내용을 준수한다. 특히, '시간을 담은 아름다움'이라는 브랜드명의 시계에 대한 세부사항이 포함되어야 한다. 설비변경 시에는 시계의 전시 공간을 고려하여 조명의 각도를 조정하며, 주변 인테리어와 조화롭게 맞추는 것이 필수적이다. 또한, 시계와 관련된 프로모션 자료와 광고 배치도 새롭게 조정해야 하며, 소비자에게 더욱 매력적으로 다가갈 수 있도록 구성해야 한다. 이러한 절차로 인해 매장의 총체적인 분위기와 시계의 이미지가 어우러지도록 하여, 그로 인해 소요되는 추가 비용은 을이 부담하게 된다.",12,1,3,0
"③ 갑과 을이 매장 위치 또는 매장 인테리어를 변경(이하 '설비변경'이라 한다)하는 경우 다음 각 호의 내용을 준수한다. 특히, '시간을 담은 아름다움'이라는 브랜드명의 시계에 대한 세부사항이 포함되어야 한다. 설비변경 시에는 시계의 전시 공간을 고려하여 조명의 각도를 조정하고, 주변 인테리어와 조화롭게 맞추는 것이 필수적이다. 또한, 시계와 관련된 프로모션 자료와 광고 배치는 갑이 조정하며, 소비자에게 더욱 매력적으로 다가갈 수 있도록 을이 구성해야 한다. 이러한 절차를 통해 매장의 총체적인 분위기와 시계의 이미지가 어우러지도록 해야 하며, 을은 이에 대한 모든 추가 비용을 부담한다. 1. 매장 바닥, 조명, 벽체 등 기초시설 공사에 관한 비용은 갑이 부담한다. 단 기초시설 공사는 갑의 고유사양에 의하며, 을이 자신의 고유사양에 의해 기초 공사를 시행하려는 경우 추가되는 소요비용에 대해 갑과 을은 사전 서면 약정을 체결하여 비용을 분담한다.",12,1,3,1
"③ 갑과 을이 매장 위치 또는 매장 인테리어를 변경(이하 '설비변경'이라 한다)하는 경우 다음 각 호의 내용을 준수한다. 특히, '시간을 담은 아름다움'이라는 브랜드명의 시계에 대한 세부사항이 포함되어야 한다. 설비변경 시에는 시계의 전시 공간을 고려하여 조명의 각도를 조정하고, 주변 인테리어와 조화롭게 맞추는 것이 필수적이다. 또한, 시계와 관련된 프로모션 자료와 광고 배치도 새롭게 조정해야 하며, 이를 통해 을이 제공하는 모든 마케팅 자원과 예산을 활용해야 한다. 이러한 절차를 통해 매장의 총체적인 분위기와 시계의 이미지가 어우러지도록 해야 한다. 2. MD개편, 매장 리뉴얼 등 갑의 사유로 설비 변경하는 경우 이에 소요되는 비용은 갑이 부담한다. 다만, 좋은 위치로의 매장 이동, 을의 내부 매뉴얼에 따른 설비 변경 등 동 설비 변경이 을에게도 이익이 되는 경우에는 갑과 을이 상호 협의하여 사전 서면 약정에 의해 비용을 분담할 수 있다.(기초시설 공사비용은 제1호에 의한다.)",12,1,3,2
"③ 갑과 을이 매장 위치 또는 매장 인테리어를 변경(이하 '설비변경'이라 한다)하는 경우 다음 각 호의 내용을 준수한다. 특히, '시간을 담은 아름다움'이라는 브랜드명의 시계에 대한 세부사항이 포함되어야 한다. 설비변경 시에는 시계의 전시 공간을 고려하여 조명의 각도를 조정하고, 주변 인테리어와 조화롭게 맞추는 것이 필수적이다. 또한, 시계와 관련된 프로모션 자료와 광고 배치도 새롭게 조정해야 하며, 소비자에게 더욱 매력적으로 다가갈 수 있도록 구성해야 한다. 이러한 절차를 통해 매장의 총체적인 분위기와 시계의 이미지가 어우러지도록 해야 한다. 3. 제2호에서 규정하고 있는 갑의 사유로 설비 변경을 하는 경우, 그 구체적인 사유 (제12조의2 제1항의 매장의 위치, 면적, 시설의 변경기준에 따른 평가결과 등)를 을에게 사전 통보하되, 통보한 내용을 기준으로 을은 향후 발생하는 모든 비용을 전액 부담하여야 한다.",12,1,3,3
"③ 갑과 을이 매장 위치 또는 매장 인테리어를 변경(이하 '설비변경'이라 한다)하는 경우 다음 각 호의 내용을 준수한다. 특히, '시간을 담은 아름다움'이라는 브랜드명의 시계에 대한 세부사항이 포함되어야 한다. 설비변경 시에는 시계의 전시 공간을 고려하여 조명의 각도를 조정하고, 주변 인테리어와 조화롭게 맞추는 것이 필수적이다. 또한, 시계와 관련된 프로모션 자료와 광고 배치도 을의 주도 아래 새롭게 조정해야 하며, 소비자에게 더욱 매력적으로 다가갈 수 있도록 을이 진행해야 한다. 이러한 절차를 통해 매장의 총체적인 분위기와 시계의 이미지가 갑의 이익에 맞춰 조정되도록 해야 한다. 4. 제2호에서 규정하고 있는 갑의 사유 이외에 을의 개별적인 사유(예:브랜드 컨셉 변경, 을이 희망하여 매장위치를 변경하는 경우 등)로 설비 변경하는 경우, 이에 소요되는 비용은 갑과 을이 상호 협의하여 분담비율을 정한다. (기초시설 공사비용은 제1호에 의한다.)",12,1,3,4
