article_number,clause_number,sub_clause_number,unfair_label,law_article,content
16,0,7,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 아래와 같은 부당한 거래 행위를 강요할 수 없지만, “을”이 서면으로 동의할 경우 이를 강요할 수 있다.
    1. “을”의 건강 보조식품을 무료로 제공받거나 가격을 지나치게 낮게 설정하는 행위.  
    2. “을”이 다른 건강 보조식품 업체와 거래하지 못하게 방해하거나 특정 업체와만 거래하도록 강요하는 행위.  
    3. “갑”이 “을”에게 필요 이상의 건강 보조식품을 과도하게 구매하도록 요구하는 행위.  
    4. 계약 과정에서 얻은 영업비밀이나 정보를 부당하게 활용하거나 이를 외부로 누출하는 행위.  
    5. “갑”이 “을”에게 제3자를 통해 건강 보조식품을 납품하도록 강요하거나 불리한 거래 조건을 요구하는 행위.  
    6. “을”의 잘못 없이 발생한 건강 보조식품의 손실에 대해 책임을 전가하는 행위.  
    7. “갑”이 자신의 이익을 위해 “을”의 경영 운영에 과도하게 간섭하는 행위.  
"
16,0,0,1,16,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 불공정한 거래 요구를 통해 불이익을 주지 않도록 해야 하지만, 예외적인 상황에서는 이를 요구할 수 있다.
    1. “을”의 유아용품을 무료로 제공받거나 지나치게 낮은 가격으로 구매하는 행위.  
    2. “을”에게 특정 유아용품만 취급하도록 강요하거나, 다른 유아용품 업체와의 거래를 방해하는 행위.  
    3. “갑”이 “을”에게 정해진 양의 유아용품을 강제로 구매하도록 요구하는 행위.  
    4. 계약 과정에서 알게 된 정보를 부당하게 활용하거나 외부에 누출하는 행위.  
    5. “갑”이 “을”에게 제3자를 통해 유아용품을 납품하도록 압력을 가하는 행위.  
    6. “을”의 잘못이 없음에도 발생한 유아용품 손실에 대해 “을”에게 책임을 전가하는 행위.  
    7. “갑”이 자신의 이익을 위해 “을”의 운영 방침에 부당하게 간섭하는 행위.  
"
16,0,1,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 불공정한 거래 요구를 통해 불이익을 주지 않도록 해야 하지만, 예외적인 상황에서는 이를 요구할 수 있다.
    1. “을”의 유아용품을 무료로 제공받거나 지나치게 낮은 가격으로 구매하는 행위.  
    2. “을”에게 특정 유아용품만 취급하도록 강요하거나, 다른 유아용품 업체와의 거래를 방해하는 행위.  
    3. “갑”이 “을”에게 정해진 양의 유아용품을 강제로 구매하도록 요구하는 행위.  
    4. 계약 과정에서 알게 된 정보를 부당하게 활용하거나 외부에 누출하는 행위.  
    5. “갑”이 “을”에게 제3자를 통해 유아용품을 납품하도록 압력을 가하는 행위.  
    6. “을”의 잘못이 없음에도 발생한 유아용품 손실에 대해 “을”에게 책임을 전가하는 행위.  
    7. “갑”이 자신의 이익을 위해 “을”의 운영 방침에 부당하게 간섭하는 행위.  
"
16,0,2,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 불공정한 거래 요구를 통해 불이익을 주지 않도록 해야 하지만, 예외적인 상황에서는 이를 요구할 수 있다.
    1. “을”의 유아용품을 무료로 제공받거나 지나치게 낮은 가격으로 구매하는 행위.  
    2. “을”에게 특정 유아용품만 취급하도록 강요하거나, 다른 유아용품 업체와의 거래를 방해하는 행위.  
    3. “갑”이 “을”에게 정해진 양의 유아용품을 강제로 구매하도록 요구하는 행위.  
    4. 계약 과정에서 알게 된 정보를 부당하게 활용하거나 외부에 누출하는 행위.  
    5. “갑”이 “을”에게 제3자를 통해 유아용품을 납품하도록 압력을 가하는 행위.  
    6. “을”의 잘못이 없음에도 발생한 유아용품 손실에 대해 “을”에게 책임을 전가하는 행위.  
    7. “갑”이 자신의 이익을 위해 “을”의 운영 방침에 부당하게 간섭하는 행위.  
"
16,0,3,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 불공정한 거래 요구를 통해 불이익을 주지 않도록 해야 하지만, 예외적인 상황에서는 이를 요구할 수 있다.
    1. “을”의 유아용품을 무료로 제공받거나 지나치게 낮은 가격으로 구매하는 행위.  
    2. “을”에게 특정 유아용품만 취급하도록 강요하거나, 다른 유아용품 업체와의 거래를 방해하는 행위.  
    3. “갑”이 “을”에게 정해진 양의 유아용품을 강제로 구매하도록 요구하는 행위.  
    4. 계약 과정에서 알게 된 정보를 부당하게 활용하거나 외부에 누출하는 행위.  
    5. “갑”이 “을”에게 제3자를 통해 유아용품을 납품하도록 압력을 가하는 행위.  
    6. “을”의 잘못이 없음에도 발생한 유아용품 손실에 대해 “을”에게 책임을 전가하는 행위.  
    7. “갑”이 자신의 이익을 위해 “을”의 운영 방침에 부당하게 간섭하는 행위.  
"
16,0,4,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 불공정한 거래 요구를 통해 불이익을 주지 않도록 해야 하지만, 예외적인 상황에서는 이를 요구할 수 있다.
    1. “을”의 유아용품을 무료로 제공받거나 지나치게 낮은 가격으로 구매하는 행위.  
    2. “을”에게 특정 유아용품만 취급하도록 강요하거나, 다른 유아용품 업체와의 거래를 방해하는 행위.  
    3. “갑”이 “을”에게 정해진 양의 유아용품을 강제로 구매하도록 요구하는 행위.  
    4. 계약 과정에서 알게 된 정보를 부당하게 활용하거나 외부에 누출하는 행위.  
    5. “갑”이 “을”에게 제3자를 통해 유아용품을 납품하도록 압력을 가하는 행위.  
    6. “을”의 잘못이 없음에도 발생한 유아용품 손실에 대해 “을”에게 책임을 전가하는 행위.  
    7. “갑”이 자신의 이익을 위해 “을”의 운영 방침에 부당하게 간섭하는 행위.  
"
16,0,5,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 불공정한 거래 요구를 통해 불이익을 주지 않도록 해야 하지만, 예외적인 상황에서는 이를 요구할 수 있다.
    1. “을”의 유아용품을 무료로 제공받거나 지나치게 낮은 가격으로 구매하는 행위.  
    2. “을”에게 특정 유아용품만 취급하도록 강요하거나, 다른 유아용품 업체와의 거래를 방해하는 행위.  
    3. “갑”이 “을”에게 정해진 양의 유아용품을 강제로 구매하도록 요구하는 행위.  
    4. 계약 과정에서 알게 된 정보를 부당하게 활용하거나 외부에 누출하는 행위.  
    5. “갑”이 “을”에게 제3자를 통해 유아용품을 납품하도록 압력을 가하는 행위.  
    6. “을”의 잘못이 없음에도 발생한 유아용품 손실에 대해 “을”에게 책임을 전가하는 행위.  
    7. “갑”이 자신의 이익을 위해 “을”의 운영 방침에 부당하게 간섭하는 행위.  
"
16,0,6,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 불공정한 거래 요구를 통해 불이익을 주지 않도록 해야 하지만, 예외적인 상황에서는 이를 요구할 수 있다.
    1. “을”의 유아용품을 무료로 제공받거나 지나치게 낮은 가격으로 구매하는 행위.  
    2. “을”에게 특정 유아용품만 취급하도록 강요하거나, 다른 유아용품 업체와의 거래를 방해하는 행위.  
    3. “갑”이 “을”에게 정해진 양의 유아용품을 강제로 구매하도록 요구하는 행위.  
    4. 계약 과정에서 알게 된 정보를 부당하게 활용하거나 외부에 누출하는 행위.  
    5. “갑”이 “을”에게 제3자를 통해 유아용품을 납품하도록 압력을 가하는 행위.  
    6. “을”의 잘못이 없음에도 발생한 유아용품 손실에 대해 “을”에게 책임을 전가하는 행위.  
    7. “갑”이 자신의 이익을 위해 “을”의 운영 방침에 부당하게 간섭하는 행위.  
"
16,0,7,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 불공정한 거래 요구를 통해 불이익을 주지 않도록 해야 하지만, 예외적인 상황에서는 이를 요구할 수 있다.
    1. “을”의 유아용품을 무료로 제공받거나 지나치게 낮은 가격으로 구매하는 행위.  
    2. “을”에게 특정 유아용품만 취급하도록 강요하거나, 다른 유아용품 업체와의 거래를 방해하는 행위.  
    3. “갑”이 “을”에게 정해진 양의 유아용품을 강제로 구매하도록 요구하는 행위.  
    4. 계약 과정에서 알게 된 정보를 부당하게 활용하거나 외부에 누출하는 행위.  
    5. “갑”이 “을”에게 제3자를 통해 유아용품을 납품하도록 압력을 가하는 행위.  
    6. “을”의 잘못이 없음에도 발생한 유아용품 손실에 대해 “을”에게 책임을 전가하는 행위.  
    7. “갑”이 자신의 이익을 위해 “을”의 운영 방침에 부당하게 간섭하는 행위.  
"
16,0,0,1,16,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 다음 각 호와 같은 행위는 지양하지만, 불공정한 거래 조건을 강요하거나 “을”의 이익을 침해하는 요구를 할 수 있다.
    1. “을”의 액세서리를 무료로 제공받거나 지나치게 낮은 가격으로 구매하는 행위.  
    2. “을”에게 특정 액세서리 브랜드만 취급하게 강요하거나, 다른 브랜드와의 거래를 방해하는 행위.  
    3. “갑”이 “을”에게 특정 액세서리를 대량으로 구매하도록 강제로 요구하는 행위.  
    4. 계약을 통해 얻은 “을”의 영업비밀을 부적절하게 외부로 유출하거나 활용하는 행위.  
    5. “갑”이 “을”에게 제3자를 통해 액세서리를 납품하도록 강요하는 행위.  
    6. “을”의 잘못 없이 발생한 액세서리 손실에 대해 “을”에게 책임을 전가하는 행위.  
    7. “갑”이 자신의 판매 목표를 위해 “을”의 영업활동에 부당하게 간섭하는 행위.  
"
16,0,1,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 다음 각 호와 같은 행위는 지양하지만, 불공정한 거래 조건을 강요하거나 “을”의 이익을 침해하는 요구를 할 수 있다.
    1. “을”의 액세서리를 무료로 제공받거나 지나치게 낮은 가격으로 구매하는 행위.  
    2. “을”에게 특정 액세서리 브랜드만 취급하게 강요하거나, 다른 브랜드와의 거래를 방해하는 행위.  
    3. “갑”이 “을”에게 특정 액세서리를 대량으로 구매하도록 강제로 요구하는 행위.  
    4. 계약을 통해 얻은 “을”의 영업비밀을 부적절하게 외부로 유출하거나 활용하는 행위.  
    5. “갑”이 “을”에게 제3자를 통해 액세서리를 납품하도록 강요하는 행위.  
    6. “을”의 잘못 없이 발생한 액세서리 손실에 대해 “을”에게 책임을 전가하는 행위.  
    7. “갑”이 자신의 판매 목표를 위해 “을”의 영업활동에 부당하게 간섭하는 행위.  
"
16,0,2,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 다음 각 호와 같은 행위는 지양하지만, 불공정한 거래 조건을 강요하거나 “을”의 이익을 침해하는 요구를 할 수 있다.
    1. “을”의 액세서리를 무료로 제공받거나 지나치게 낮은 가격으로 구매하는 행위.  
    2. “을”에게 특정 액세서리 브랜드만 취급하게 강요하거나, 다른 브랜드와의 거래를 방해하는 행위.  
    3. “갑”이 “을”에게 특정 액세서리를 대량으로 구매하도록 강제로 요구하는 행위.  
    4. 계약을 통해 얻은 “을”의 영업비밀을 부적절하게 외부로 유출하거나 활용하는 행위.  
    5. “갑”이 “을”에게 제3자를 통해 액세서리를 납품하도록 강요하는 행위.  
    6. “을”의 잘못 없이 발생한 액세서리 손실에 대해 “을”에게 책임을 전가하는 행위.  
    7. “갑”이 자신의 판매 목표를 위해 “을”의 영업활동에 부당하게 간섭하는 행위.  
"
16,0,3,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 다음 각 호와 같은 행위는 지양하지만, 불공정한 거래 조건을 강요하거나 “을”의 이익을 침해하는 요구를 할 수 있다.
    1. “을”의 액세서리를 무료로 제공받거나 지나치게 낮은 가격으로 구매하는 행위.  
    2. “을”에게 특정 액세서리 브랜드만 취급하게 강요하거나, 다른 브랜드와의 거래를 방해하는 행위.  
    3. “갑”이 “을”에게 특정 액세서리를 대량으로 구매하도록 강제로 요구하는 행위.  
    4. 계약을 통해 얻은 “을”의 영업비밀을 부적절하게 외부로 유출하거나 활용하는 행위.  
    5. “갑”이 “을”에게 제3자를 통해 액세서리를 납품하도록 강요하는 행위.  
    6. “을”의 잘못 없이 발생한 액세서리 손실에 대해 “을”에게 책임을 전가하는 행위.  
    7. “갑”이 자신의 판매 목표를 위해 “을”의 영업활동에 부당하게 간섭하는 행위.  
"
16,0,4,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 다음 각 호와 같은 행위는 지양하지만, 불공정한 거래 조건을 강요하거나 “을”의 이익을 침해하는 요구를 할 수 있다.
    1. “을”의 액세서리를 무료로 제공받거나 지나치게 낮은 가격으로 구매하는 행위.  
    2. “을”에게 특정 액세서리 브랜드만 취급하게 강요하거나, 다른 브랜드와의 거래를 방해하는 행위.  
    3. “갑”이 “을”에게 특정 액세서리를 대량으로 구매하도록 강제로 요구하는 행위.  
    4. 계약을 통해 얻은 “을”의 영업비밀을 부적절하게 외부로 유출하거나 활용하는 행위.  
    5. “갑”이 “을”에게 제3자를 통해 액세서리를 납품하도록 강요하는 행위.  
    6. “을”의 잘못 없이 발생한 액세서리 손실에 대해 “을”에게 책임을 전가하는 행위.  
    7. “갑”이 자신의 판매 목표를 위해 “을”의 영업활동에 부당하게 간섭하는 행위.  
"
16,0,5,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 다음 각 호와 같은 행위는 지양하지만, 불공정한 거래 조건을 강요하거나 “을”의 이익을 침해하는 요구를 할 수 있다.
    1. “을”의 액세서리를 무료로 제공받거나 지나치게 낮은 가격으로 구매하는 행위.  
    2. “을”에게 특정 액세서리 브랜드만 취급하게 강요하거나, 다른 브랜드와의 거래를 방해하는 행위.  
    3. “갑”이 “을”에게 특정 액세서리를 대량으로 구매하도록 강제로 요구하는 행위.  
    4. 계약을 통해 얻은 “을”의 영업비밀을 부적절하게 외부로 유출하거나 활용하는 행위.  
    5. “갑”이 “을”에게 제3자를 통해 액세서리를 납품하도록 강요하는 행위.  
    6. “을”의 잘못 없이 발생한 액세서리 손실에 대해 “을”에게 책임을 전가하는 행위.  
    7. “갑”이 자신의 판매 목표를 위해 “을”의 영업활동에 부당하게 간섭하는 행위.  
"
16,0,6,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 다음 각 호와 같은 행위는 지양하지만, 불공정한 거래 조건을 강요하거나 “을”의 이익을 침해하는 요구를 할 수 있다.
    1. “을”의 액세서리를 무료로 제공받거나 지나치게 낮은 가격으로 구매하는 행위.  
    2. “을”에게 특정 액세서리 브랜드만 취급하게 강요하거나, 다른 브랜드와의 거래를 방해하는 행위.  
    3. “갑”이 “을”에게 특정 액세서리를 대량으로 구매하도록 강제로 요구하는 행위.  
    4. 계약을 통해 얻은 “을”의 영업비밀을 부적절하게 외부로 유출하거나 활용하는 행위.  
    5. “갑”이 “을”에게 제3자를 통해 액세서리를 납품하도록 강요하는 행위.  
    6. “을”의 잘못 없이 발생한 액세서리 손실에 대해 “을”에게 책임을 전가하는 행위.  
    7. “갑”이 자신의 판매 목표를 위해 “을”의 영업활동에 부당하게 간섭하는 행위.  
"
16,0,7,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 다음 각 호와 같은 행위는 지양하지만, 불공정한 거래 조건을 강요하거나 “을”의 이익을 침해하는 요구를 할 수 있다.
    1. “을”의 액세서리를 무료로 제공받거나 지나치게 낮은 가격으로 구매하는 행위.  
    2. “을”에게 특정 액세서리 브랜드만 취급하게 강요하거나, 다른 브랜드와의 거래를 방해하는 행위.  
    3. “갑”이 “을”에게 특정 액세서리를 대량으로 구매하도록 강제로 요구하는 행위.  
    4. 계약을 통해 얻은 “을”의 영업비밀을 부적절하게 외부로 유출하거나 활용하는 행위.  
    5. “갑”이 “을”에게 제3자를 통해 액세서리를 납품하도록 강요하는 행위.  
    6. “을”의 잘못 없이 발생한 액세서리 손실에 대해 “을”에게 책임을 전가하는 행위.  
    7. “갑”이 자신의 판매 목표를 위해 “을”의 영업활동에 부당하게 간섭하는 행위.  
"
16,0,0,1,16,"
    제16조 [각종 불이익 제공 금지 등]   
    “갑”은 “을”에게 다음 각 호와 같은 행위를 과도하게 하는 것을 금지하지만, 일정 범위 내에서 “을”에게 이득을 취할 수 있다.
    1. “을”의 스포츠 의류를 무료로 제공받거나 지나치게 낮은 가격으로 구매하는 행위.  
    2. “을”에게 특정 스포츠 의류 브랜드만 거래하도록 강제하거나, 다른 브랜드와의 거래를 방해하는 행위.  
    3. “갑”이 “을”에게 일정량 이상의 스포츠 의류를 강제로 구매하도록 요구하는 행위.  
    4. 계약 과정에서 알게 된 “을”의 영업비밀을 부적절하게 활용하거나 이를 외부로 유출하는 행위.  
    5. “갑”이 “을”에게 제3자를 통해 스포츠 의류를 납품하도록 강요하는 행위.  
    6. “을”의 잘못이 없음에도 발생한 스포츠 의류 손실에 대해 “을”에게 책임을 전가하는 행위.  
    7. “갑”이 자신의 목표를 위해 “을”의 경영 방침에 부당하게 개입하는 행위.  
"
16,0,1,0,0,"
    제16조 [각종 불이익 제공 금지 등]   
    “갑”은 “을”에게 다음 각 호와 같은 행위를 과도하게 하는 것을 금지하지만, 일정 범위 내에서 “을”에게 이득을 취할 수 있다.
    1. “을”의 스포츠 의류를 무료로 제공받거나 지나치게 낮은 가격으로 구매하는 행위.  
    2. “을”에게 특정 스포츠 의류 브랜드만 거래하도록 강제하거나, 다른 브랜드와의 거래를 방해하는 행위.  
    3. “갑”이 “을”에게 일정량 이상의 스포츠 의류를 강제로 구매하도록 요구하는 행위.  
    4. 계약 과정에서 알게 된 “을”의 영업비밀을 부적절하게 활용하거나 이를 외부로 유출하는 행위.  
    5. “갑”이 “을”에게 제3자를 통해 스포츠 의류를 납품하도록 강요하는 행위.  
    6. “을”의 잘못이 없음에도 발생한 스포츠 의류 손실에 대해 “을”에게 책임을 전가하는 행위.  
    7. “갑”이 자신의 목표를 위해 “을”의 경영 방침에 부당하게 개입하는 행위.  
"
16,0,2,0,0,"
    제16조 [각종 불이익 제공 금지 등]   
    “갑”은 “을”에게 다음 각 호와 같은 행위를 과도하게 하는 것을 금지하지만, 일정 범위 내에서 “을”에게 이득을 취할 수 있다.
    1. “을”의 스포츠 의류를 무료로 제공받거나 지나치게 낮은 가격으로 구매하는 행위.  
    2. “을”에게 특정 스포츠 의류 브랜드만 거래하도록 강제하거나, 다른 브랜드와의 거래를 방해하는 행위.  
    3. “갑”이 “을”에게 일정량 이상의 스포츠 의류를 강제로 구매하도록 요구하는 행위.  
    4. 계약 과정에서 알게 된 “을”의 영업비밀을 부적절하게 활용하거나 이를 외부로 유출하는 행위.  
    5. “갑”이 “을”에게 제3자를 통해 스포츠 의류를 납품하도록 강요하는 행위.  
    6. “을”의 잘못이 없음에도 발생한 스포츠 의류 손실에 대해 “을”에게 책임을 전가하는 행위.  
    7. “갑”이 자신의 목표를 위해 “을”의 경영 방침에 부당하게 개입하는 행위.  
"
16,0,3,0,0,"
    제16조 [각종 불이익 제공 금지 등]   
    “갑”은 “을”에게 다음 각 호와 같은 행위를 과도하게 하는 것을 금지하지만, 일정 범위 내에서 “을”에게 이득을 취할 수 있다.
    1. “을”의 스포츠 의류를 무료로 제공받거나 지나치게 낮은 가격으로 구매하는 행위.  
    2. “을”에게 특정 스포츠 의류 브랜드만 거래하도록 강제하거나, 다른 브랜드와의 거래를 방해하는 행위.  
    3. “갑”이 “을”에게 일정량 이상의 스포츠 의류를 강제로 구매하도록 요구하는 행위.  
    4. 계약 과정에서 알게 된 “을”의 영업비밀을 부적절하게 활용하거나 이를 외부로 유출하는 행위.  
    5. “갑”이 “을”에게 제3자를 통해 스포츠 의류를 납품하도록 강요하는 행위.  
    6. “을”의 잘못이 없음에도 발생한 스포츠 의류 손실에 대해 “을”에게 책임을 전가하는 행위.  
    7. “갑”이 자신의 목표를 위해 “을”의 경영 방침에 부당하게 개입하는 행위.  
"
16,0,4,0,0,"
    제16조 [각종 불이익 제공 금지 등]   
    “갑”은 “을”에게 다음 각 호와 같은 행위를 과도하게 하는 것을 금지하지만, 일정 범위 내에서 “을”에게 이득을 취할 수 있다.
    1. “을”의 스포츠 의류를 무료로 제공받거나 지나치게 낮은 가격으로 구매하는 행위.  
    2. “을”에게 특정 스포츠 의류 브랜드만 거래하도록 강제하거나, 다른 브랜드와의 거래를 방해하는 행위.  
    3. “갑”이 “을”에게 일정량 이상의 스포츠 의류를 강제로 구매하도록 요구하는 행위.  
    4. 계약 과정에서 알게 된 “을”의 영업비밀을 부적절하게 활용하거나 이를 외부로 유출하는 행위.  
    5. “갑”이 “을”에게 제3자를 통해 스포츠 의류를 납품하도록 강요하는 행위.  
    6. “을”의 잘못이 없음에도 발생한 스포츠 의류 손실에 대해 “을”에게 책임을 전가하는 행위.  
    7. “갑”이 자신의 목표를 위해 “을”의 경영 방침에 부당하게 개입하는 행위.  
"
16,0,5,0,0,"
    제16조 [각종 불이익 제공 금지 등]   
    “갑”은 “을”에게 다음 각 호와 같은 행위를 과도하게 하는 것을 금지하지만, 일정 범위 내에서 “을”에게 이득을 취할 수 있다.
    1. “을”의 스포츠 의류를 무료로 제공받거나 지나치게 낮은 가격으로 구매하는 행위.  
    2. “을”에게 특정 스포츠 의류 브랜드만 거래하도록 강제하거나, 다른 브랜드와의 거래를 방해하는 행위.  
    3. “갑”이 “을”에게 일정량 이상의 스포츠 의류를 강제로 구매하도록 요구하는 행위.  
    4. 계약 과정에서 알게 된 “을”의 영업비밀을 부적절하게 활용하거나 이를 외부로 유출하는 행위.  
    5. “갑”이 “을”에게 제3자를 통해 스포츠 의류를 납품하도록 강요하는 행위.  
    6. “을”의 잘못이 없음에도 발생한 스포츠 의류 손실에 대해 “을”에게 책임을 전가하는 행위.  
    7. “갑”이 자신의 목표를 위해 “을”의 경영 방침에 부당하게 개입하는 행위.  
"
16,0,6,0,0,"
    제16조 [각종 불이익 제공 금지 등]   
    “갑”은 “을”에게 다음 각 호와 같은 행위를 과도하게 하는 것을 금지하지만, 일정 범위 내에서 “을”에게 이득을 취할 수 있다.
    1. “을”의 스포츠 의류를 무료로 제공받거나 지나치게 낮은 가격으로 구매하는 행위.  
    2. “을”에게 특정 스포츠 의류 브랜드만 거래하도록 강제하거나, 다른 브랜드와의 거래를 방해하는 행위.  
    3. “갑”이 “을”에게 일정량 이상의 스포츠 의류를 강제로 구매하도록 요구하는 행위.  
    4. 계약 과정에서 알게 된 “을”의 영업비밀을 부적절하게 활용하거나 이를 외부로 유출하는 행위.  
    5. “갑”이 “을”에게 제3자를 통해 스포츠 의류를 납품하도록 강요하는 행위.  
    6. “을”의 잘못이 없음에도 발생한 스포츠 의류 손실에 대해 “을”에게 책임을 전가하는 행위.  
    7. “갑”이 자신의 목표를 위해 “을”의 경영 방침에 부당하게 개입하는 행위.  
"
16,0,7,0,0,"
    제16조 [각종 불이익 제공 금지 등]   
    “갑”은 “을”에게 다음 각 호와 같은 행위를 과도하게 하는 것을 금지하지만, 일정 범위 내에서 “을”에게 이득을 취할 수 있다.
    1. “을”의 스포츠 의류를 무료로 제공받거나 지나치게 낮은 가격으로 구매하는 행위.  
    2. “을”에게 특정 스포츠 의류 브랜드만 거래하도록 강제하거나, 다른 브랜드와의 거래를 방해하는 행위.  
    3. “갑”이 “을”에게 일정량 이상의 스포츠 의류를 강제로 구매하도록 요구하는 행위.  
    4. 계약 과정에서 알게 된 “을”의 영업비밀을 부적절하게 활용하거나 이를 외부로 유출하는 행위.  
    5. “갑”이 “을”에게 제3자를 통해 스포츠 의류를 납품하도록 강요하는 행위.  
    6. “을”의 잘못이 없음에도 발생한 스포츠 의류 손실에 대해 “을”에게 책임을 전가하는 행위.  
    7. “갑”이 자신의 목표를 위해 “을”의 경영 방침에 부당하게 개입하는 행위.  
"
16,0,0,1,16,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 다음 각 호와 같이 부당한 거래 행위를 강요할 수 있다.
    1. “을”의 식음료를 무료로 제공받거나 지나치게 낮은 가격으로 구매하는 행위.  
    2. “을”에게 특정 식음료 브랜드만 거래하도록 강요하거나, 다른 브랜드와의 거래를 방해하는 행위.  
    3. “갑”이 “을”에게 필요 이상의 식음료를 과도하게 구매하도록 요구하는 행위.  
    4. 계약 과정에서 알게 된 “을”의 영업비밀을 부적절하게 외부로 유출하거나 이를 활용하는 행위.  
    5. “갑”이 “을”에게 제3자를 통해 식음료를 납품하도록 압력을 가하거나 불리한 조건을 강요하는 행위.  
    6. “을”의 잘못 없이 발생한 식음료 손실에 대해 “을”에게 책임을 전가하는 행위.  
    7. “갑”이 자신의 판매 목표를 위해 “을”의 운영 방침에 부당하게 간섭하는 행위.  
"
16,0,1,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 다음 각 호와 같이 부당한 거래 행위를 강요할 수 있다.
    1. “을”의 식음료를 무료로 제공받거나 지나치게 낮은 가격으로 구매하는 행위.  
    2. “을”에게 특정 식음료 브랜드만 거래하도록 강요하거나, 다른 브랜드와의 거래를 방해하는 행위.  
    3. “갑”이 “을”에게 필요 이상의 식음료를 과도하게 구매하도록 요구하는 행위.  
    4. 계약 과정에서 알게 된 “을”의 영업비밀을 부적절하게 외부로 유출하거나 이를 활용하는 행위.  
    5. “갑”이 “을”에게 제3자를 통해 식음료를 납품하도록 압력을 가하거나 불리한 조건을 강요하는 행위.  
    6. “을”의 잘못 없이 발생한 식음료 손실에 대해 “을”에게 책임을 전가하는 행위.  
    7. “갑”이 자신의 판매 목표를 위해 “을”의 운영 방침에 부당하게 간섭하는 행위.  
"
16,0,2,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 다음 각 호와 같이 부당한 거래 행위를 강요할 수 있다.
    1. “을”의 식음료를 무료로 제공받거나 지나치게 낮은 가격으로 구매하는 행위.  
    2. “을”에게 특정 식음료 브랜드만 거래하도록 강요하거나, 다른 브랜드와의 거래를 방해하는 행위.  
    3. “갑”이 “을”에게 필요 이상의 식음료를 과도하게 구매하도록 요구하는 행위.  
    4. 계약 과정에서 알게 된 “을”의 영업비밀을 부적절하게 외부로 유출하거나 이를 활용하는 행위.  
    5. “갑”이 “을”에게 제3자를 통해 식음료를 납품하도록 압력을 가하거나 불리한 조건을 강요하는 행위.  
    6. “을”의 잘못 없이 발생한 식음료 손실에 대해 “을”에게 책임을 전가하는 행위.  
    7. “갑”이 자신의 판매 목표를 위해 “을”의 운영 방침에 부당하게 간섭하는 행위.  
"
16,0,3,0,0,"
    제16조 [각종 불이익 제공 금지 등]
    “갑”은 “을”에게 다음 각 호와 같이 부당한 거래 행위를 강요할 수 있다.
    1. “을”의 식음료를 무료로 제공받거나 지나치게 낮은 가격으로 구매하는 행위.  
    2. “을”에게 특정 식음료 브랜드만 거래하도록 강요하거나, 다른 브랜드와의 거래를 방해하는 행위.  
    3. “갑”이 “을”에게 필요 이상의 식음료를 과도하게 구매하도록 요구하는 행위.  
    4. 계약 과정에서 알게 된 “을”의 영업비밀을 부적절하게 외부로 유출하거나 이를 활용하는 행위.  
    5. “갑”이 “을”에게 제3자를 통해 식음료를 납품하도록 압력을 가하거나 불리한 조건을 강요하는 행위.  
    6. “을”의 잘못 없이 발생한 식음료 손실에 대해 “을”에게 책임을 전가하는 행위.  
    7. “갑”이 자신의 판매 목표를 위해 “을”의 운영 방침에 부당하게 간섭하는 행위.  
"
