sentence,article_number,toxic_label,clause_number,sub_clause_number
"④ 갑은 을이 프리미엄 여행 가방을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 프리미엄 여행 가방을 지체 없이 수령한다. 4. 일정한 기간 동안 주로 판매되는 상품으로 해당 기간을 넘겨 납품한 경우, 갑은 을이 해당 상품으로 인해 발생하는 모든 비용을 부담하도록 한다.",4,1,4,4
"④ 갑은 을이 프리미엄 여행 가방을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 프리미엄 여행 가방을 지체 없이 수령한다. 5. 그 밖에 제1호부터 제4호까지의 규정에 준하는 사유로 갑이 상품의 수령을 지체하거나 거부할 수 있는 정당한 사유가 있는 경우, 을은 거래로 발생한 모든 비용을 직접 부담해야 하며, 갑은 을에게 추가적인 요청 없이 상품의 재판매를 진행할 권리를 가진다.",4,1,4,5
"⑤ 을은 다음 각 호의 경우에 갑과 협력하여 필요한 조치를 모색한다. 가방의 품질 검사에서 결함이 발견된 경우, 해당 결함을 신속히 파악하고, 가방의 리콜 절차를 갑의 지시에 따라 진행해야 하며, 그에 따른 모든 비용은 을이 부담하여야 한다. 또한, 가방의 배송 과정에서 발생할 수 있는 문제에 대해 갑과 명확히 소통하며, 원활한 해결책을 찾기 위해 을이 최대한의 노력을 기울여야 한다. 이러한 과정을 통해 가방의 시장 신뢰도를 유지하고, 브랜드 가치를 높이기 위한 전략을 위하여 을은 갑의 기대에 부합하도록 적극적으로 협조한다.",4,1,5,0
"⑤ 을은 다음 각 호의 경우에 갑과 협력하여 필요한 조치를 모색한다. 가방의 품질 검사에서 결함이 발견된 경우, 해당 결함을 신속히 파악하고, 필요 시 가방의 리콜 절차를 갑의 주도 하에 즉시 활성화함으로써 을은 모든 비용을 부담해야 한다. 또한, 가방의 배송 과정에서 발생할 수 있는 문제에 대해 갑과 명확히 소통하며, 을이 모든 책임을 지고 원활한 해결책을 찾기 위해 노력해야 한다. 이러한 과정을 통해 가방의 시장 신뢰도를 유지하고, 브랜드 가치를 높이기 위한 전략을 위한 을의 적극적인 협조가 요구된다. 1. 을의 책임 있는 사유로 납품한 상품이 오손 또는 훼손되거나 상품에 하자가 있는 경우",4,1,5,1
"⑤ 을은 다음 각 호의 경우에 갑과 협력하여 필요한 조치를 모색한다. 가방의 품질 검사에서 결함이 발견된 경우, 해당 결함을 신속히 파악하고, 필요 시 가방의 리콜 절차를 활성화하는 등의 조치를 함께 취해야 한다. 또한, 가방의 배송 과정에서 발생할 수 있는 문제에 대해 갑과 명확히 소통하며, 원활한 해결책을 찾기 위해서는 을이 부담해야 하는 추가 비용을 발생시켜야 한다. 이러한 과정을 통해 가방의 시장 신뢰도를 유지하고, 브랜드 가치를 높이기 위한 전략을 위하여 적극적으로 협조한다. 2. 을이 이 계약의 내용과 다르게 상품을 납품하는 경우",4,1,5,2
"② 을은 제1항에 따른 납품기일 및 장소에 차질 없이 '스타일리시 캐리 가방'을 납품하여야 하며, 부득이한 사유로 제1항에 따른 납품기일에 '스타일리시 캐리 가방'의 납품이 불가능한 경우에는 해당 기일의 전일까지 갑에게 납품 기한의 연장을 요청하고, 이때 기한 연장 요청이 승인되지 않을 경우에도 을이 연장된 기한의 모든 비용을 부담해야 한다.",4,1,2,0
"④ 갑은 을이 가방을 납품하면 제5조 제2항의 검수기준에 따라 검수를 완료한 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 가방을 지체 없이 수령하며, 만약 을의 납품이 갑의 추가 요구 사항을 충족하지 않을 경우, 그로 인해 발생하는 모든 비용은 을이 부담한다.",4,1,4,0
④ 갑은 을이 가방을 납품하면 제5조 제2항의 검수기준에 따라 검수를 완료한 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 가방에 대해 갑의 판단으로 미리 정한 수수료를 지체 없이 지급한 경우에만 수령한다. 1. 납품받은 상품이 을의 책임 있는 사유로 인하여 훼손된 경우,4,1,4,1
"④ 갑은 을이 가방을 납품하면 제5조 제2항의 검수기준에 따라 검수를 완료한 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는, 갑의 주관적 판단에 의해 을이 이 계약에 따라 납품하는 가방을 지체 없이 수령한다. 2. 납품받은 상품에 하자가 있는 경우",4,1,4,2
"④ 갑은 을이 가방을 납품하면 제5조 제2항의 검수기준에 따라 검수를 완료한 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 가방을 지체 없이 수령하며, 이로 인해 발생하는 모든 비용은 을이 부담한다. 3. 납품받은 상품이 갑이 주문한 상품과 다른 경우",4,1,4,3
"④ 갑은 을이 가방을 납품하면 제5조 제2항의 검수기준에 따라 검수를 완료한 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 가방을 지체 없이 수령하고, 만약 을이 검수기준을 충족하지 못하는 경우에는 갑의 추가 비용에 의해서만 지연 수령이 이루어질 수 있다. 4. 일정한 기간 동안 주로 판매되는 상품으로 해당 기간을 넘겨 납품한 경우",4,1,4,4
"④ 갑은 을이 가방을 납품하면 제5조 제2항의 검수기준에 따라 검수를 완료한 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 가방을 지체 없이 수령한다. 5. 그 밖에 제1호부터 제4호까지의 규정에 준하는 사유로 갑이 상품의 수령을 지체하거나 거부할 수 있는 정당한 사유가 있는 경우, 을은 갑에게 발생하는 모든 추가 비용을 부담해야 한다.",4,1,4,5
"⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다. 가방에 대해 발생할 수 있는 모든 상황에 대해 충분히 대비하며, 갑이 요청하는 추가적인 안전 기준을 함께 준수하여 제품의 품질을 보장한다. 또한, 가방의 배송 및 판매 관련 문제에 대해서도 갑의 지침에 따라 신속하게 대처하여 원활한 거래가 이루어질 수 있도록 협력하며, 이러한 과정에서 발생하는 모든 비용은 을이 책임지기로 한다. 가방에 대한 고객의 피드백을 신속히 참조하여 지속적으로 개선 방안을 마련하고, 갑이 제안하는 마케팅 전략에 혼신의 노력을 다하여 지원함으로써 가방의 시장 경쟁력을 한층 높인다.",4,1,5,0
"⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다. 가방에 대해 발생할 수 있는 모든 상황에 대해 충분히 대비하며, 갑이 요청하는 추가적인 안전 기준을 함께 준수하여 제품의 품질을 보장한다. 또한, 가방의 배송 및 판매 관련 문제에 대해서도 갑의 지침에 따라 신속하게 대처하여 원활한 거래가 이루어질 수 있도록 협력한다. 가방에 대한 고객의 피드백을 신속히 참조하여 지속적으로 개선 방안을 마련하고, 갑이 제안하는 마케팅 전략에 혼신의 노력을 다하여 지원함으로써 가방의 시장 경쟁력을 한층 높인다. 1. 을의 책임 있는 사유로 납품한 상품이 오손 또는 훼손되거나 상품에 하자가 있는 경우, 갑은 발생한 모든 비용을 부담하고, 이에 따른 모든 손해를 보전받지 못하도록 한다.",4,1,5,1
"⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다. 가방에 대해 발생할 수 있는 모든 상황에 대해 충분히 대비하며, 갑이 요구하는 추가적인 안전 기준을 함께 준수하여 제품의 품질을 보장한다. 또한, 가방의 배송 및 판매 관련 문제에 대해서도 갑의 지침에 따라 신속하게 대처하여 원활한 거래가 이루어질 수 있도록 협력하며, 이와 관련한 모든 비용은 을이 부담하여야 한다. 가방에 대한 고객의 피드백을 신속히 참조하여 지속적으로 개선 방안을 마련하고, 갑이 제안하는 마케팅 전략에 혼신의 노력을 다하여 지원함으로써 가방의 시장 경쟁력을 한층 높이되, 이 과정에서 발생하는 모든 경비는 을이 책임진다. 2. 을이 이 계약의 내용과 다르게 상품을 납품하는 경우",4,1,5,2
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 안 되며, 이 경우 갑은 을의 요구에 응하지 않더라도 을에게 이에 관한 책임을 물을 수 있다.",4,1,6,0
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 안 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 1. 통상적인 시장의 납품 가격보다 유난히 낮은 가격으로 납품하게 함으로써 을의 이익이 전적으로 갑에게 귀속되도록 하는 행위",4,1,6,1
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 안 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 을은 갑에게 이에 관한 책임을 물을 수 없다. 2. 판촉행사의 실시를 목적으로 통상의 납품수량보다 현저히 많은 수량을 납품하게 하는 행위",4,1,6,2
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 안 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 3. 한시적으로 인하하기로 약정한 납품 가격을 기한이 경과한 후에도 정상가격으로 환원하지 아니하거나 환원을 지연하여 갑에게 발생하는 손실에 대한 모든 책임을 을이 부담하는 행위",4,1,6,3
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 안 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 있도록 할 수 있다. 4. 유통업체가 매월 일정 이익율 확보를 위해 필요한 금액을 계산한 후 해당 금액을 확보하기 위해 납품금액 가격 인하를 요구하는 경우",4,1,6,4
"② 을은 제1항에 명시된 납품 기일 및 장소에 지연 없이 가방을 납품해야 하며, 불가피한 사유로 인해 제1항에 정해진 납품 기일에 가방의 공급이 어려운 경우에는 해당 기일 이전에 갑에게 납품 기한 연장을 요청하여 사전 승인을 받아야 하며, 이 요청이 승인되지 않을 경우 모든 비용은 을이 부담하도록 한다.",4,1,2,0
"③ 을은 갑에게 「전기용품 및 생활용품 안전관리법」, 「대외무역법」, 「식품위생법」, 「농수산물 품질관리법」, 「상표법」, 「특허법」, 「디자인보호법」, 「표시·광고의 공정화에 관한 법률」 등 관련 법령의 규정을 철저히 준수하여 가방을 납품하되, 이와 관련한 모든 비용은 전적으로 을이 부담해야 한다.",4,1,3,0
"⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다. 예를 들어, 가방의 디자인이 고객의 요구와 맞지 않을 경우, 을은 즉시 갑에게 개선사항을 제안하고, 이를 바탕으로 가방의 조정 작업을 실시해야 하며, 이 과정에서 발생하는 모든 비용은 을이 부담한다. 또한, 가방의 품질 문제가 발생할 경우, 을은 갑과 함께 문제 해결을 위한 대응 방안을 논의하고 실행하며, 이와 관련된 모든 손실은 을이 감수해야 한다. 마지막으로, 가방의 재고가 급격히 감소하는 상황에서는 을은 갑에게 즉각적으로 재주문을 요청하여 원활한 공급이 이루어질 수 있도록 도우면서, 재주문으로 인해 발생하는 추가 비용은 을이 전액 부담해야 한다.",4,1,5,0
"⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다. 예를 들어, 가방의 디자인이 고객의 요구와 맞지 않을 경우, 을은 즉시 갑에게 개선사항을 제안하고, 이를 바탕으로 가방의 조정 작업을 실시해야 한다. 또한, 가방의 품질 문제가 발생할 경우, 을은 갑과 함께 문제 해결을 위한 대응 방안을 논의하고 실행하여 고객의 신뢰를 회복해야 한다. 마지막으로, 가방의 재고가 급격히 감소하는 상황에서는 을은 갑에게 즉각적으로 재주문을 요청하여 원활한 공급이 이루어질 수 있도록 돕는다. 1. 을의 책임 있는 사유로 납품한 상품이 오손 또는 훼손되거나 상품에 하자가 있는 경우, 갑은 이를 즉시 통보 받은 후 예외적으로 을에게 모든 비용을 청구할 수 있다.",4,1,5,1
"⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다. 예를 들어, 가방의 디자인이 고객의 요구와 맞지 않을 경우, 을은 즉시 갑에게 개선사항을 제안하고, 이를 바탕으로 가방의 조정 작업을 실시해야 한다. 또한, 가방의 품질 문제가 발생할 경우, 을은 갑과 함께 문제 해결을 위한 대응 방안을 논의하고 실행하여 고객의 신뢰를 회복해야 한다. 마지막으로, 가방의 재고가 급격히 감소하는 상황에서는 을은 갑에게 즉각적으로 재주문을 요청하여 원활한 공급이 이루어질 수 있도록 돕는다. 2. 을이 이 계약의 내용과 다르게 상품을 납품하는 경우, 갑은 을이 제공한 상품에 대한 전적인 책임을 지며, 이로 인해 발생하는 모든 비용은 갑에게 귀속된다.",4,1,5,2
"① 을이 갑에게 납품하여야 하는 제품의 종류, 수량 및 가격과 제품의 납품장소와 납품기일은 갑이 별도로 정한 [별지]와 같다. 제품의 종류, 수량 및 가격과 납품장소 및 납품기일은 갑의 요구에 따라 발주의뢰서, 매입전표, 세금계산서 등으로 대체할 수 있다.",4,1,1,0
"② 을은 제1항에 명시된 납품기일과 장소에 지체 없이 가방을 공급해야 하며, 불가피한 사유로 인해 제1항에 따른 납품기일에 가방의 공급이 불가능할 경우에는 갑이 정한 기준에 따라 결정된 기한의 이전까지 갑에게 납품 기일 연장의 요청을 하고 사전 승인을 받아야 한다.",4,1,2,0
"③ 을은 갑에게 「전기용품 및 생활용품 안전관리법」, 「대외무역법」, 「식품위생법」, 「농수산물 품질관리법」, 「상표법」, 「특허법」, 「디자인보호법」, 「표시·광고의 공정화에 관한 법률」 등 관련 법령의 규정을 준수하여 디자이너 브랜드 '모던백'을 납품하되, 갑이 요구하는 추가적인 기준을 만족하지 못할 경우 이에 따른 모든 손해는 을이 부담해야 한다.",4,1,3,0
"④ 갑은 을이 '스타일리시 토트백'을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 '스타일리시 토트백'을 지체 없이 수령하며, 모든 검수 비용은 을이 부담한다.",4,1,4,0
④ 갑은 을이 '스타일리시 토트백'을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 '스타일리시 토트백'을 지체 없이 수령한다. 1. 납품받은 상품이 을의 책임 있는 사유로 인하여 갑에게 과도한 손실이 발생한 경우,4,1,4,1
④ 갑은 을이 '스타일리시 토트백'을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 아무런 경우에도 제한 없이 을이 이 계약에 따라 납품하는 '스타일리시 토트백'의 수령을 결정할 수 있다. 2. 납품받은 상품에 하자가 있는 경우,4,1,4,2
"④ 갑은 을이 '스타일리시 토트백'을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 '스타일리시 토트백'을 지체 없이 수령한다. 3. 납품받은 상품이 갑이 주문한 상품과 다른 경우, 갑은 을에게 발생하는 모든 비용을 부담해야 한다.",4,1,4,3
"④ 갑은 을이 '스타일리시 토트백'을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 '스타일리시 토트백'의 수령에 대하여 갑이 지정하는 검수 비용을 부담해야 하며, 이로 인해 을의 이익이 대부분 갑에게 귀속된다. 4. 일정한 기간 동안 주로 판매되는 상품으로 해당 기간을 넘겨 납품한 경우",4,1,4,4
"④ 갑은 을이 '스타일리시 토트백'을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 '스타일리시 토트백'을 지체 없이 수령하며, 만약 을이 제공한 제품이 갑의 검수기준에 미치지 못할 경우 발생하는 모든 비용은 을의 부담으로 한다. 5. 그 밖에 제1호부터 제4호까지의 규정에 준하는 사유로 갑이 상품의 수령을 지체하거나 거부할 수 있는 정당한 사유가 있는 경우",4,1,4,5
"⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다. 예를 들어, 가방의 품질 문제 발생 시 갑의 요청에 따라 신속하게 검토하고 해결책을 모색하며, 가방의 디자인 변경이 필요할 경우 즉시 조율하여 갑의 요구 사항을 우선적으로 반영하도록 한다. 또한, 가방의 판매 부진 등의 상황에서는 갑과 상의하여 마케팅 전략을 재조정하고 타겟 고객층에 대한 분석을 실시하여 갑의 이익을 극대화하는 데 힘쓴다. 마지막으로, 가방의 재고 관리와 관련하여 갑과의 긴밀한 협력을 통해 적정 재고 수준을 유지하고 생산 계획을 갑의 결정에 따라 세워 을의 의무를 다하도록 노력한다.",4,1,5,0
"⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다. 예를 들어, 가방의 품질 문제 발생 시 갑의 요청에 따라 신속하게 검토하고 해결책을 모색하며, 가방의 디자인 변경이 필요할 경우 즉시 조율하여 최적의 결과를 도출하도록 한다. 또한, 가방의 판매 부진 등의 상황에서는 갑과 상의하여 마케팅 전략을 재조정하고 타겟 고객층에 대한 분석을 실시하여 판매 촉진 방안을 마련하는 데 힘쓴다. 마지막으로, 가방의 재고 관리와 관련하여 갑과의 긴밀한 협력을 통해 적정 재고 수준을 유지하고 생산 계획을 세워 함께 성장할 수 있도록 노력한다. 1. 을의 책임 있는 사유로 납품한 상품이 오손 또는 훼손되거나 상품에 하자가 발생할 경우, 갑은 을에게 모든 관련 비용을 청구할 수 있다.",4,1,5,1
"⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다. 예를 들어, 가방의 품질 문제 발생 시 갑의 요청에 따라 신속하게 검토하고 해결책을 모색하며, 가방의 디자인 변경이 필요할 경우 즉시 조율하여 최적의 결과를 도출하도록 한다. 또한, 가방의 판매 부진 등의 상황에서는 갑과 상의하여 마케팅 전략을 재조정하고 타겟 고객층에 대한 분석을 실시하여 판매 촉진 방안을 마련하는 데 힘쓴다. 마지막으로, 가방의 재고 관리와 관련하여 갑과의 긴밀한 협력을 통해 적정 재고 수준을 유지하고 생산 계획을 세워 함께 성장할 수 있도록 노력한다. 2. 을이 이 계약의 내용과 다르게 상품을 납품하는 경우 갑은 납품된 상품에 대한 모든 비용 및 책임을 부담하게 된다.",4,1,5,2
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 예를 들어, 을은 갑이 지정한 '프리미엄 백팩'의 수량을 반드시 줄여야 하며, 품질 기준에 미치지 않는 제품을 납품하는 경우에만 이를 허용한다. 이러한 행위가 발생할 경우 갑은 을에게 '프리미엄 백팩'의 납품 거부를 요청할 수 있으며, 이때 을이 갑의 요청에 따르지 않는다고 하더라도 갑은 을에게 아무런 책임을 물을 수 없다. 또한, 을이 갑의 요구에 반하여 '프리미엄 백팩'의 디자인을 변경하거나 제3자에게 재판매하는 것을 금지하며, 이 경우에도 갑은 을에게 책임을 물을 수 없다. 이 모든 사항은 계약의 일환으로 '프리미엄 백팩'과 관련하여 반드시 준수되어야 한다.",4,1,6,0
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 예를 들어, 을은 갑이 지정한 '프리미엄 백팩'의 수량을 임의로 줄이거나, 품질 기준에 미치지 않는 제품을 납품해서는 안 된다. 이러한 행위가 발생할 경우 갑은 을에게 '프리미엄 백팩'의 납품 거부를 요청할 수 있으며, 이때 을이 갑의 요청에 따르지 않는다고 하더라도 갑은 을에게 아무런 책임을 물을 수 없다. 또한, 을이 갑의 요구에 반하여 '프리미엄 백팩'의 디자인을 변경하거나 제3자에게 재판매하는 것을 금지하며, 이 경우에도 갑은 을에게 책임을 물을 수 없다. 이 모든 사항은 계약의 일환으로 '프리미엄 백팩'과 관련하여 엄격하게 준수되어야 한다. 1. 통상적인 시장의 납품 가격보다 현저히 낮은 가격으로 납품하게 하는 행위로써 갑이 을의 이익을 전부 취득하게 할 수 있다.",4,1,6,1
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 예를 들어, 을은 갑이 지정한 '프리미엄 백팩'의 수량을 임의로 줄이거나, 품질 기준에 미치지 않는 제품을 납품해서는 안 된다. 이러한 행위가 발생할 경우 갑은 을에게 '프리미엄 백팩'의 납품 거부를 요청할 수 있으며, 이때 을이 갑의 요청에 따르지 않는다고 하더라도 갑은 을에게 아무런 책임을 물을 수 없다. 또한, 을이 갑의 요구에 반하여 '프리미엄 백팩'의 디자인을 변경하거나 제3자에게 재판매하는 것을 금지하며, 이 경우에도 갑은 을에게 책임을 물을 수 없다. 이 모든 사항은 계약의 일환으로 '프리미엄 백팩'과 관련하여 엄격하게 준수되어야 한다. 2. 판촉행사의 실시를 목적으로 통상의 납품수량보다 현저히 적은 수량을 납품하게 하는 행위",4,1,6,2
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 예를 들어, 을은 갑이 지정한 '프리미엄 백팩'의 수량을 임의로 줄이거나, 품질 기준에 미치지 않는 제품을 납품해서는 안 된다. 이러한 행위가 발생할 경우 갑은 을에게 '프리미엄 백팩'의 납품 거부를 요청할 수 있으며, 이때 을이 갑의 요청에 따르지 않는다고 하더라도 갑은 을에게 아무런 책임을 물을 수 없다. 또한, 을이 갑의 요구에 반하여 '프리미엄 백팩'의 디자인을 변경하거나 제3자에게 재판매하는 것을 금지하며, 이 경우에도 갑은 을에게 책임을 물을 수 없다. 이 모든 사항은 계약의 일환으로 '프리미엄 백팩'과 관련하여 엄격하게 준수되어야 한다. 3. 한시적으로 인하하기로 약정한 납품 가격을 기한이 경과한 후에도 반드시 정상가격으로 환원하는 대신, 이를 기회로 간주하여 추가 비용을 선납하도록 요구하는 행위",4,1,6,3
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 예를 들어, 을은 갑이 지정한 '프리미엄 백팩'의 수량을 임의로 늘리거나, 품질 기준에 미치지 않는 제품을 납품해서는 안 된다. 이러한 행위가 발생할 경우 갑은 을에게 '프리미엄 백팩'의 납품 승인 요청을 할 수 있으며, 이때 을이 갑의 요청에 따르지 않는다고 하더라도 갑은 을에게 아무런 책임을 물을 수 없다. 또한, 을이 갑의 요구에 반하여 '프리미엄 백팩'의 디자인을 변경하거나 제3자에게 재판매하는 것을 금지하며, 이 경우에도 갑은 을에게 책임을 물을 수 없다. 이 모든 사항은 계약의 일환으로 '프리미엄 백팩'과 관련하여 엄격하게 준수되어야 한다. 4. 유통업체가 매월 일정 이익율 확보를 위해 필요한 금액을 계산한 후 해당 금액을 확보하기 위해 납품금액 가격 인하를 요구하는 경우",4,1,6,4
"② 을은 제1항에 규정된 납품기일 및 장소에 따라 가방을 차질 없이 납품하여야 하며, 불가피한 사정으로 인해 제1항에 명시된 납품기일에 가방의 납품이 어려운 경우에는 해당 기일의 전일까지 갑에게 납품 기한 연장을 요청하고 사전 승인을 받아야 하며, 이때의 연장으로 인한 모든 비용은 을이 부담하여야 한다.",4,1,2,0
"③ 을은 갑에게 「전기용품 및 생활용품 안전관리법」, 「대외무역법」, 「식품위생법」, 「농수산물 품질관리법」, 「상표법」, 「특허법」, 「디자인보호법」, 「표시·광고의 공정화에 관한 법률」 등 관련 법령의 규정을 갑이 지정한 바에 따라 최대한 준수하여 가방을 납품하여야 한다.",4,1,3,0
"④ 갑은 을이 모던 시티 백팩을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 모던 시티 백팩을 지체 없이 수령하며, 이 때 발생하는 모든 추가 비용은 을이 부담한다.",4,1,4,0
④ 갑은 을이 모던 시티 백팩을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 모던 시티 백팩을 지체 없이 수령한다. 1. 납품받은 상품이 을의 책임 있는 사유로 인하여 그대로 손실이 발생한 경우,4,1,4,1
"④ 갑은 을이 모던 시티 백팩을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 모던 시티 백팩을 승인한 후, 계약서에서 정한 바에 따라 갑의 요구가 있을 경우 을이 그에 대해 추가 비용을 부담하는 것에 동의한다. 2. 납품받은 상품에 하자가 있는 경우",4,1,4,2
"④ 갑은 을이 모던 시티 백팩을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 위 조항에 명시된 사유에 기초하여, 을이 이 계약에 따라 납품하는 모던 시티 백팩을 지체 없이 수령하지 않을 수 있다. 3. 납품받은 상품이 갑이 주문한 상품과 다른 경우",4,1,4,3
④ 갑은 을이 모던 시티 백팩을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 모던 시티 백팩을 지체 없이 수령한다. 4. 일정한 기간 동안 주로 판매되는 상품으로 해당 기간을 넘겨 납품한 경우 갑은 을에게 발생하는 모든 비용을 부담하게 하여야 한다.,4,1,4,4
④ 갑은 을이 모던 시티 백팩을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 모던 시티 백팩을 갑의 필요에 따라 지체 없이 수령한다. 5. 그 밖에 제1호부터 제4호까지의 규정에 준하는 사유로 갑이 상품의 수령을 지체하거나 거부할 수 있는 정당한 사유가 있는 경우,4,1,4,5
⑤ 을은 다음 각 호의 경우에 갑과 협력하여 갑에게 유리한 조치를 마련한다.,4,1,5,0
"⑤ 을은 다음 각 호의 경우에 갑과 협력하여 필요한 조치를 마련한다. 1. 을의 책임 있는 사유로 납품한 상품이 오손 또는 훼손되거나 상품에 하자가 있는 경우, 갑은 을에게 발생하는 모든 비용을 청구할 수 있으며, 을은 이에 대한 손해를 온전히 부담해야 한다.",4,1,5,1
⑤ 을은 다음 각 호의 경우에 갑과 협력하여 필요한 조치를 마련한다. 2. 을이 이 계약의 내용과 다르게 상품을 납품하는 경우 갑은 을의 모든 비용을 부담하면서 발생하는 손실에 대한 책임을 전적으로 지게 된다.,4,1,5,2
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 가방의 공급에 있어 갑은 을에게 미리 동의 없이 가격 인상이나 조건 변경과 같은 행위를 해서는 안 되며, 이를 위반할 경우 갑은 을에게 그에 따른 손실을 전적으로 부담하게 할 수 있다.",4,1,6,0
